"","dr_no","date_rptd","date_occ","time_occ","area","area_name","rpt_dist_no","part_1_2","crm_cd","crm_cd_desc","vict_age","vict_sex","vict_descent","premis_cd","premis_desc","status","status_desc","crm_cd_1","crm_cd_2","location","lat","lon","mocodes","cross_street","weapon_used_cd","weapon_desc","crm_cd_3","crm_cd_4"
"840","200610004","2020-04-26T00:00:00.000","2020-04-25T00:00:00.000","1945","06","Hollywood","0615","1","330","BURGLARY FROM VEHICLE","48","M","A","101","STREET","IC","Invest Cont","330",NA,"CANYON LAKE                  DR","34.1276","-118.3269","1300 1307 1601 1609 0344 0352","ARROWHEAD                    DR",NA,NA,NA,NA
"841","201220162","2020-09-07T00:00:00.000","2020-09-07T00:00:00.000","1340","12","77th Street","1266","2","624","BATTERY - SIMPLE ASSAULT","22","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","624",NA,"8000 S  HOOVER                       ST","33.9662","-118.2871","0400 0416 0913",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"842","200312848","2020-06-18T00:00:00.000","2020-06-17T00:00:00.000","0700","03","Southwest","0397","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"43RD","34.0055","-118.2915",NA,"VERMONT",NA,NA,NA,NA
"843","201210401","2020-03-31T00:00:00.000","2020-03-31T00:00:00.000","2123","12","77th Street","1268","1","648","ARSON","56","F","X","501","SINGLE FAMILY DWELLING","IC","Invest Cont","648",NA,"100 W  79TH                         ST","33.9679","-118.2739","1501 0323",NA,NA,NA,NA,NA
"844","200411060","2020-07-22T00:00:00.000","2020-07-22T00:00:00.000","2210","04","Hollenbeck","0497","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0","X","X","511","PROJECT/TENEMENT/PUBLIC HOUSING","IC","Invest Cont","740",NA,"OLYMPIC","34.0188","-118.2066","0329 1300","LORENA",NA,NA,NA,NA
"845","200816451","2020-11-14T00:00:00.000","2020-11-13T00:00:00.000","0200","08","West LA","0833","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0","X","X","507","CONDOMINIUM/TOWNHOUSE","IC","Invest Cont","440",NA,"1300    KELTON                       AV","34.0543","-118.4435","0344 1609 0216 1822 1309 1420",NA,NA,NA,NA,NA
"846","200506572","2020-03-01T00:00:00.000","2020-02-29T00:00:00.000","2100","05","Harbor","0509","1","330","BURGLARY FROM VEHICLE","55","F","W","108","PARKING LOT","IC","Invest Cont","330",NA,"WESTERN","33.7978","-118.3076","1300 1609 1307 0344 1206 0358 1302","LOMITA",NA,NA,NA,NA
"847","200309303","2020-04-01T00:00:00.000","2020-04-01T00:00:00.000","0555","03","Southwest","0396","2","753","DISCHARGE FIREARMS/SHOTS FIRED","19","X","X","103","ALLEY","IC","Invest Cont","753","998","42ND                         ST","34.0073","-118.2915","1100 1407","VERMONT                      AV","107","OTHER FIREARM",NA,NA
"848","201223852","2020-11-03T00:00:00.000","2020-11-03T00:00:00.000","1225","12","77th Street","1215","1","350","THEFT, PERSON","29","F","B","101","STREET","IC","Invest Cont","350",NA,"SLAUSON                      AV","33.9891","-118.3002","1822 0344 0336","NORMANDIE","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"849","200709746","2020-05-28T00:00:00.000","2020-05-28T00:00:00.000","1115","07","Wilshire","0784","2","624","BATTERY - SIMPLE ASSAULT","67","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","624",NA,"2400 S  ORANGE                       DR","34.0358","-118.3517","1202 1701 0444 0360",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"850","200806342","2020-02-22T00:00:00.000","2020-02-20T00:00:00.000","2100","08","West LA","0898","1","510","VEHICLE - STOLEN","0",NA,NA,"103","ALLEY","IC","Invest Cont","510",NA,"2700 S  ROBERTSON                    BL","34.0374","-118.3886",NA,NA,NA,NA,NA,NA
"851","200310293","2020-04-22T00:00:00.000","2020-04-22T00:00:00.000","1000","03","Southwest","0319","2","940","EXTORTION","22","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","940",NA,"1900    ESTRELLA                     AV","34.0339","-118.2755","0202 0209 0422 1912 1916",NA,"511","VERBAL THREAT",NA,NA
"852","200113636","2020-06-19T00:00:00.000","2020-06-16T00:00:00.000","1400","01","Central","0135","1","330","BURGLARY FROM VEHICLE","41","M","W","707","GARAGE/CARPORT","IC","Invest Cont","330",NA,"300 S  MAIN                         ST","34.0481","-118.2472","1307 0344",NA,NA,NA,NA,NA
"853","200808746","2020-04-26T00:00:00.000","2020-04-26T00:00:00.000","1444","08","West LA","0859","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0","X","X","203","OTHER BUSINESS","IC","Invest Cont","442",NA,"8700 W  PICO                         BL","34.0544","-118.3816","0104 0325 0344 1309 1822",NA,NA,NA,NA,NA
"854","200118182","2020-09-18T00:00:00.000","2020-09-18T00:00:00.000","1800","01","Central","0139","1","330","BURGLARY FROM VEHICLE","23","F","W","102","SIDEWALK","IC","Invest Cont","330",NA,"2ND                          ST","34.0472","-118.2352","0344 1609 1307 0329 1822","HEWITT","500","UNKNOWN WEAPON/OTHER WEAPON",NA,NA
"855","200609109","2020-04-15T00:00:00.000","2020-04-15T00:00:00.000","1610","06","Hollywood","0642","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","30","M","W","101","STREET","AA","Adult Arrest","331","998","GENESEE","34.0981","-118.3582","1402 1822 0344 0930","SUNSET",NA,NA,NA,NA
"856","201014870","2020-11-08T00:00:00.000","2020-11-08T00:00:00.000","1821","10","West Valley","1044","2","354","THEFT OF IDENTITY","33","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"18400    HATTERAS                     ST","34.1775","-118.5337","1822 0925",NA,NA,NA,NA,NA
"857","200811000","2020-06-22T00:00:00.000","2020-06-21T00:00:00.000","2120","08","West LA","0881","2","624","BATTERY - SIMPLE ASSAULT","22","M","O","101","STREET","IC","Invest Cont","624",NA,"BUNDY","34.0353","-118.4571","0400 0416 1278","MISSOURI","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"858","200711605","2020-07-14T00:00:00.000","2020-05-19T00:00:00.000","1000","07","Wilshire","0732","2","354","THEFT OF IDENTITY","34","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"6300    COLGATE                      AV","34.069","-118.3614","1822 0930",NA,NA,NA,NA,NA
"859","200607457","2020-03-06T00:00:00.000","2020-03-06T00:00:00.000","1720","06","Hollywood","0656","1","480","BIKE - STOLEN","70","M","W","108","PARKING LOT","IC","Invest Cont","480",NA,"COLE                         AV","34.0889","-118.3299","1822 0344 1202 1602 0329","ROMAINE",NA,NA,NA,NA
"860","200415554","2020-12-03T00:00:00.000","2020-11-30T00:00:00.000","0400","04","Hollenbeck","0404","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0","M","X","301","GAS STATION","IC","Invest Cont","745",NA,"400 S  AVENUE 60","34.1074","-118.1858","0329",NA,NA,NA,NA,NA
"861","201305363","2020-01-24T00:00:00.000","2020-01-24T00:00:00.000","1640","13","Newton","1395","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","20","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","626",NA,"500 E  68TH                         ST","33.9779","-118.2666","2000 0913 0444",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"862","201010267","2020-06-22T00:00:00.000","2020-06-22T00:00:00.000","1140","10","West Valley","1024","2","624","BATTERY - SIMPLE ASSAULT","51","F","W","104","DRIVEWAY","AO","Adult Other","624",NA,"18600    HART                         ST","34.1976","-118.5404","0913 0444 0603 2021",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"863","200807899","2020-04-01T00:00:00.000","2020-04-01T00:00:00.000","1830","08","West LA","0832","1","510","VEHICLE - STOLEN","0",NA,NA,"123","PARKING UNDERGROUND/BUILDING","IC","Invest Cont","510",NA,"11600    MAYFIELD                     AV","34.0534","-118.4613",NA,NA,NA,NA,NA,NA
"864","201221702","2020-09-30T00:00:00.000","2020-09-30T00:00:00.000","2130","12","77th Street","1255","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","58","M","B","101","STREET","IC","Invest Cont","230",NA,"76TH                         ST","33.9711","-118.2917","1822 1402 1407 1100 0430 0906","VERMONT","102","HAND GUN",NA,NA
"865","201217557","2020-07-31T00:00:00.000","2020-07-31T00:00:00.000","1855","12","77th Street","1283","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","38","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","626",NA,"9300 S  WESTERN                      AV","33.9515","-118.309","2000 1823 0913 0448 0356 0319 1203",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"866","200305032","2020-01-18T00:00:00.000","2020-01-18T00:00:00.000","1310","03","Southwest","0343","1","210","ROBBERY","19","X","X","210","RESTAURANT/FAST FOOD","JA","Juv Arrest","210",NA,"3700 S  LA BREA                      AV","34.0199","-118.3608","0906 0342 1402 0312 0334 0324 2024 1236 0432 1414",NA,"102","HAND GUN",NA,NA
"867","200907646","2020-03-20T00:00:00.000","2020-03-18T00:00:00.000","1630","09","Van Nuys","0933","2","354","THEFT OF IDENTITY","0","M","H","101","STREET","IC","Invest Cont","354",NA,"14600    FRIAR                        ST","34.1857","-118.4509","0377 0930 1822",NA,NA,NA,NA,NA
"868","201015320","2020-11-23T00:00:00.000","2020-11-22T00:00:00.000","2200","10","West Valley","1035","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","51","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","331",NA,"6400    NEWCASTLE                    AV","34.1868","-118.5255","1822 0344 1300 0385",NA,NA,NA,NA,NA
"869","200205661","2020-01-29T00:00:00.000","2020-01-28T00:00:00.000","1430","02","Rampart","0256","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0","X","X","704","ELEMENTARY SCHOOL","IC","Invest Cont","745",NA,"600    LITTLE                       ST","34.0555","-118.2725","0329",NA,NA,NA,NA,NA
"870","200615303","2020-09-12T00:00:00.000","2020-08-21T00:00:00.000","1500","06","Hollywood","0643","1","480","BIKE - STOLEN","46","F","W","123","PARKING UNDERGROUND/BUILDING","IC","Invest Cont","480",NA,"1500 N  POINSETTIA                   PL","34.098","-118.3479","0344",NA,NA,NA,NA,NA
"871","200205914","2020-02-08T00:00:00.000","2020-02-08T00:00:00.000","1040","02","Rampart","0201","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","23","M","H","102","SIDEWALK","IC","Invest Cont","230",NA,"VERMONT                      AV","34.0888","-118.2917","0371 0445 1816 0906 1822","LOCKWOOD","101","REVOLVER",NA,NA
"872","200317171","2020-09-12T00:00:00.000","2020-09-11T00:00:00.000","1900","03","Southwest","0353","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0",NA,NA,"108","PARKING LOT","IC","Invest Cont","420",NA,"3700    CRENSHAW                     BL","34.0209","-118.3406",NA,NA,NA,NA,NA,NA
"873","201221933","2020-10-03T00:00:00.000","2020-10-03T00:00:00.000","2245","12","77th Street","1256","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","33","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","626",NA,"900 W  75TH                         ST","33.9717","-118.2887","2000 1241 1243 1813 1821 0913 0416 0446 0212",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"874","200406662","2020-03-08T00:00:00.000","2020-03-06T00:00:00.000","1800","04","Hollenbeck","0457","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","33","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","440",NA,"400 N  FOREST                       AV","34.0445","-118.2025","0344",NA,NA,NA,NA,NA
"875","200212426","2020-07-11T00:00:00.000","2020-07-10T00:00:00.000","2230","02","Rampart","0249","1","220","ATTEMPTED ROBBERY","27","M","H","102","SIDEWALK","IC","Invest Cont","220",NA,"6TH                          ST","34.0541","-118.2621","1822 0342 0400 0305 0448 0401 0370 0216","BIXEL                        ST","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"876","201207118","2020-02-13T00:00:00.000","2020-02-13T00:00:00.000","1736","12","77th Street","1258","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0","X","X","203","OTHER BUSINESS","JA","Juv Arrest","341","998","7200 S  BROADWAY","33.9747","-118.2783","1402 1822 0325 0344 2024",NA,NA,NA,NA,NA
"877","200710645","2020-05-31T00:00:00.000","2020-05-30T00:00:00.000","1625","07","Wilshire","0711","1","231","ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER","0","X","X","101","STREET","IC","Invest Cont","231",NA,"BEVERLY","34.0761","-118.3614","0447 1212 1822","FAIRFAX","212","BOTTLE",NA,NA
"878","200108686","2020-03-07T00:00:00.000","2020-03-05T00:00:00.000","2030","01","Central","0134","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","33","M","W","402","MARKET","IC","Invest Cont","440",NA,"300 S  HILL                         ST","34.0517","-118.2491","0344 1822 2032",NA,NA,NA,NA,NA
"879","201219590","2020-08-29T00:00:00.000","2020-08-29T00:00:00.000","1720","12","77th Street","1251","1","761","BRANDISH WEAPON","50","M","B","101","STREET","IC","Invest Cont","761",NA,"CRENSHAW","33.9745","-118.3309","0334 1822 2033 0910","FLORENCE","200","KNIFE WITH BLADE 6INCHES OR LESS",NA,NA
"880","200910010","2020-05-22T00:00:00.000","2020-05-21T00:00:00.000","1800","09","Van Nuys","0909","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"WOODMAN                      AV","34.2072","-118.4312",NA,"WOODMAN                      PL",NA,NA,NA,NA
"881","201011121","2020-07-19T00:00:00.000","2020-07-18T00:00:00.000","1800","10","West Valley","1045","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"ETIWANDA","34.1802","-118.5308",NA,"OXNARD",NA,NA,NA,NA
"882","200505252","2020-01-30T00:00:00.000","2020-01-28T00:00:00.000","1900","05","Harbor","0565","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","46","F","B","707","GARAGE/CARPORT","IC","Invest Cont","420",NA,"800 S  GRAND                        AV","33.737","-118.2901","0344 1300 0377 1606",NA,NA,NA,NA,NA
"883","200905992","2020-02-14T00:00:00.000","2020-02-13T00:00:00.000","1050","09","Van Nuys","0923","1","350","THEFT, PERSON","46","M","H","101","STREET","IC","Invest Cont","350",NA,"VESPER","34.1887","-118.4509","0344 0448 1309 0346 1822","HAMLIN","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"884","201212199","2020-05-05T00:00:00.000","2020-05-04T00:00:00.000","1700","12","77th Street","1273","1","510","VEHICLE - STOLEN","0",NA,NA,"108","PARKING LOT","IC","Invest Cont","510",NA,"8800 S  WESTERN                      AV","33.9582","-118.309",NA,NA,NA,NA,NA,NA
"885","200910755","2020-06-06T00:00:00.000","2020-06-06T00:00:00.000","1830","09","Van Nuys","0943","2","624","BATTERY - SIMPLE ASSAULT","57","M","W","701","HOSPITAL","AO","Adult Other","624",NA,"14400    EMELITA                      ST","34.1767","-118.4465","0416 1810",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"886","200616407","2020-10-07T00:00:00.000","2020-10-07T00:00:00.000","0830","06","Hollywood","0645","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","49","M","H","203","OTHER BUSINESS","AA","Adult Arrest","230","930","7000 W  SUNSET                       BL","34.098","-118.342","2004 0334 0416 0421",NA,"500","UNKNOWN WEAPON/OTHER WEAPON",NA,NA
"887","200211432","2020-06-17T00:00:00.000","2020-06-16T00:00:00.000","2000","02","Rampart","0215","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"BELLEVUE","34.0755","-118.2727",NA,"CORONADO",NA,NA,NA,NA
"888","200811205","2020-06-28T00:00:00.000","2020-06-27T00:00:00.000","2100","08","West LA","0842","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","35","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","626",NA,"1400 S  WESTGATE                     AV","34.0431","-118.4599","1814 2000 0416 0446",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"889","200507883","2020-04-02T00:00:00.000","2020-03-26T00:00:00.000","1755","05","Harbor","0566","1","330","BURGLARY FROM VEHICLE","45","F","W","123","PARKING UNDERGROUND/BUILDING","IC","Invest Cont","330",NA,"400 W  7TH                          ST","33.7347","-118.2842","0344 1300 1601",NA,NA,NA,NA,NA
"890","200912549","2020-07-20T00:00:00.000","2020-07-19T00:00:00.000","0545","09","Van Nuys","0969","1","330","BURGLARY FROM VEHICLE","36","F","X","108","PARKING LOT","AA","Adult Arrest","330",NA,"4900    COLDWATER CANYON             AV","34.1597","-118.4138","0344 2004",NA,NA,NA,NA,NA
"891","200210575","2020-05-24T00:00:00.000","2020-05-24T00:00:00.000","0830","02","Rampart","0215","1","761","BRANDISH WEAPON","49","M","W","158","TRANSIENT ENCAMPMENT","AO","Adult Other","761",NA,"SILVER LAKE                  BL","34.0772","-118.2818","2004 1218 0334 0432 0913 1817","HOLLYWOOD                    FY","213","CLEAVER",NA,NA
"892","200514509","2020-09-25T00:00:00.000","2020-09-24T00:00:00.000","2200","05","Harbor","0513","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","44","M","W","108","PARKING LOT","IC","Invest Cont","440",NA,"1400 W  PACIFIC COAST                HY","33.7907","-118.2829","0344 2032",NA,NA,NA,NA,NA
"893","200811770","2020-07-11T00:00:00.000","2020-07-11T00:00:00.000","0330","08","West LA","0852","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","0","X","X","301","GAS STATION","IC","Invest Cont","745",NA,"11700    SANTA MONICA                 BL","34.0435","-118.4565","0329",NA,NA,NA,NA,NA
"894","200216352","2020-10-19T00:00:00.000","2020-10-19T00:00:00.000","1630","02","Rampart","0235","1","210","ROBBERY","64","F","O","102","SIDEWALK","IC","Invest Cont","210",NA,"100 N  ALVARADO                     ST","34.0677","-118.2731","1822 0342 0344 0400 0416 0446 1308 1309 1313 0390",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"895","200612537","2020-07-13T00:00:00.000","2020-07-11T00:00:00.000","2100","06","Hollywood","0646","1","330","BURGLARY FROM VEHICLE","38","F","W","108","PARKING LOT","IC","Invest Cont","330",NA,"1600    SCHRADER                     BL","34.0998","-118.3325","0358 0344 1300 1609 1822",NA,NA,NA,NA,NA
"896","200616009","2020-09-28T00:00:00.000","2020-09-28T00:00:00.000","1220","06","Hollywood","0663","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","0","X","X","101","STREET","IC","Invest Cont","420",NA,"LAS PALMAS","34.0926","-118.3363","1300 1309 0349 1822","LEXINGTON",NA,NA,NA,NA
"897","200216535","2020-10-23T00:00:00.000","2020-10-23T00:00:00.000","0245","02","Rampart","0202","2","745","VANDALISM - MISDEAMEANOR ($399 OR UNDER)","29","M","H","122","VEHICLE, PASSENGER/TRUCK","IC","Invest Cont","745",NA,"SANTA MONICA                 BL","34.0909","-118.2867","1822 1307 0329","VIRGIL",NA,NA,NA,NA
"898","200811087","2020-06-24T00:00:00.000","2020-06-23T00:00:00.000","2200","08","West LA","0898","2","624","BATTERY - SIMPLE ASSAULT","24","M","W","514","GROUP HOME","AO","Adult Other","624",NA,"8900    HARGIS                       ST","34.0352","-118.387","0416",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"899","200614091","2020-08-17T00:00:00.000","2020-08-17T00:00:00.000","0230","06","Hollywood","0657","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","52","M","H","108","PARKING LOT","IC","Invest Cont","740",NA,"1000 N  WILTON                       PL","34.0885","-118.3136","0329 1307 1609",NA,NA,NA,NA,NA
"900","200711930","2020-06-27T00:00:00.000","2020-06-27T00:00:00.000","1320","07","Wilshire","0721","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","33","F","W","404","DEPARTMENT STORE","IC","Invest Cont","440",NA,"BEVERLY                      BL","34.0761","-118.3766","0344","LA CIENEGA",NA,NA,NA,NA
"901","200305928","2020-02-02T00:00:00.000","2020-02-02T00:00:00.000","1227","03","Southwest","0375","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","19","X","X","402","MARKET","IC","Invest Cont","442",NA,"2000 W  MARTIN LUTHER KING           BL","34.0146","-118.313","0325 0104 0342 1309 0216",NA,NA,NA,NA,NA
"902","200917073","2020-11-11T00:00:00.000","2020-11-10T00:00:00.000","2150","09","Van Nuys","0911","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","37","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","626",NA,"15500    VANOWEN                      ST","34.1939","-118.471","2000 0416",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
